idVuelo;idIncidente;crsDepTime;crsArrTime;arrTime;cancelled;diverted;carrierDelay;weatherDelay;nasDelay;securityDelay;lateAircraftDelay;divArrDelay;div1airport;div2airport
10260;3409;1910;2159;2211;0;0;0;0;0;0;0;;;
10264;3410;1450;2252;2327;0;0;0;0;35;0;0;;;
10268;3411;615;717;758;0;0;38;0;3;0;0;;;
10269;3412;802;855;935;0;0;0;0;7;0;33;;;
10270;3413;1000;1057;1110;0;0;0;0;0;0;0;;;
10272;3414;1355;1513;1519;0;0;0;0;0;0;0;;;
10275;3415;825;1041;1042;0;0;0;0;0;0;0;;;
10277;3416;1133;1232;1240;0;0;0;0;0;0;0;;;
10279;3417;818;917;928;0;0;0;0;0;0;0;;;
10280;3418;948;1048;1053;0;0;0;0;0;0;0;;;
10290;3419;1930;2057;2115;0;0;18;0;0;0;0;;;
10291;3420;1230;1418;1421;0;0;0;0;0;0;0;;;
10294;3421;1705;1900;2044;0;0;0;0;104;0;0;;;
10295;3422;1521;1643;1645;0;0;0;0;0;0;0;;;
10296;3423;1754;1934;1941;0;0;0;0;0;0;0;;;
10307;3424;1855;2102;2108;0;0;0;0;0;0;0;;;
10310;3425;640;821;831;0;0;0;0;0;0;0;;;
10312;3426;1245;1557;1600;0;0;0;0;0;0;0;;;
10321;3427;650;803;807;0;0;0;0;0;0;0;;;
10322;3428;2245;309;341;0;0;32;0;0;0;0;;;
10326;3429;600;658;702;0;0;0;0;0;0;0;;;
10329;3430;2125;2228;2234;0;0;0;0;0;0;0;;;
10339;3431;1545;1840;1847;0;0;0;0;0;0;0;;;
10345;3432;1105;1833;1917;0;0;31;0;13;0;0;;;
10346;3433;1700;1942;;1;0;;;;;;;;
10347;3434;1015;1058;1107;0;0;0;0;0;0;0;;;
10348;3435;1138;1227;1233;0;0;0;0;0;0;0;;;
10350;3436;600;708;724;0;0;0;0;16;0;0;;;
10351;3437;753;935;947;0;0;0;0;0;0;0;;;
10354;3438;1010;1123;1141;0;0;18;0;0;0;0;;;
10356;3439;1430;1525;1526;0;0;0;0;0;0;0;;;
10361;3440;2045;2236;2304;0;0;12;0;7;0;9;;;
10362;3441;1330;1859;2009;0;0;4;0;66;0;0;;;
10363;3442;1005;1223;1241;0;0;5;0;0;0;13;;;
10365;3443;1855;730;739;0;0;0;0;0;0;0;;;
10366;3444;1125;1227;1238;0;0;0;0;0;0;0;;;
10368;3445;1307;1406;1421;0;0;0;0;15;0;0;;;
10369;3446;1500;1635;1652;0;0;0;0;17;0;0;;;
10378;3447;1705;1845;2249;0;0;244;0;0;0;0;;;
10380;3448;1142;1237;1245;0;0;0;0;0;0;0;;;
10385;3449;638;807;838;0;0;31;0;0;0;0;;;
10386;3450;838;1031;1044;0;0;0;0;0;0;0;;;
10390;3451;930;1613;1620;0;0;0;0;0;0;0;;;
10396;3452;1925;2024;2042;0;0;18;0;0;0;0;;;
10408;3453;1330;1516;1540;0;0;0;0;24;0;0;;;
10409;3454;1624;1839;1854;0;0;15;0;0;0;0;;;
10410;3455;630;742;828;0;0;43;0;3;0;0;;;
10412;3456;1755;1901;1909;0;0;0;0;0;0;0;;;
10415;3457;930;1627;1644;0;0;0;0;17;0;0;;;
10419;3458;1845;2003;2021;0;0;17;0;1;0;0;;;
10420;3459;2048;2155;2241;0;0;46;0;0;0;0;;;
10421;3460;1400;1640;1710;0;0;0;0;30;0;0;;;
10425;3461;1125;1417;1420;0;0;0;0;0;0;0;;;
10427;3462;1051;1536;1543;0;0;0;0;0;0;0;;;
10429;3463;1155;1320;1330;0;0;0;0;0;0;0;;;
10430;3464;1340;1845;1856;0;0;0;0;0;0;0;;;
10431;3465;1005;1125;1138;0;0;0;0;0;0;0;;;
10436;3466;1745;1824;1825;0;0;0;0;0;0;0;;;
10437;3467;1035;1109;1110;0;0;0;0;0;0;0;;;
10438;3468;1843;1917;1920;0;0;0;0;0;0;0;;;
10439;3469;1940;2015;2020;0;0;0;0;0;0;0;;;
10440;3470;1135;1214;1218;0;0;0;0;0;0;0;;;
10441;3471;1235;1309;1315;0;0;0;0;0;0;0;;;
10442;3472;720;809;810;0;0;0;0;0;0;0;;;
10443;3473;828;915;927;0;0;0;0;0;0;0;;;
10445;3474;1530;1619;1620;0;0;0;0;0;0;0;;;
10446;3475;1638;1725;1730;0;0;0;0;0;0;0;;;
10447;3476;2035;2107;2110;0;0;0;0;0;0;0;;;
10450;3477;1255;1442;1605;0;0;0;0;83;0;0;;;
10451;3478;1630;1929;2000;0;0;4;0;12;0;15;;;
10452;3479;930;1213;1220;0;0;0;0;0;0;0;;;
10454;3480;1635;1859;1907;0;0;0;0;0;0;0;;;
10460;3481;1150;1200;1204;0;0;0;0;0;0;0;;;
10462;3482;1530;1605;1606;0;0;0;0;0;0;0;;;
10466;3483;710;920;926;0;0;0;0;0;0;0;;;
10467;3484;950;1120;1127;0;0;0;0;0;0;0;;;
10472;3485;732;900;919;0;0;10;0;9;0;0;;;
10474;3486;1211;1430;1444;0;0;0;0;0;0;0;;;
10479;3487;1910;2234;2252;0;0;18;0;0;0;0;;;
10484;3488;1037;1102;1103;0;0;0;0;0;0;0;;;
10486;3489;1305;1455;1521;0;0;0;0;26;0;0;;;
10487;3490;720;833;841;0;0;0;0;0;0;0;;;
10488;3491;913;957;1019;0;0;17;0;5;0;0;;;
10503;3492;1220;1945;2013;0;0;28;0;0;0;0;;;
10504;3493;700;805;810;0;0;0;0;0;0;0;;;
10507;3494;1238;1436;1438;0;0;0;0;0;0;0;;;
10511;3495;1135;1225;1356;0;0;54;0;2;0;35;;;
10513;3496;1600;1710;1847;0;0;8;0;3;0;86;;;
10514;3497;1740;2025;2152;0;0;11;0;0;0;76;;;
10515;3498;2050;2215;2337;0;0;4;0;0;0;78;;;
10516;3499;1250;1530;1656;0;0;9;0;0;0;77;;;
10519;3500;50;551;556;0;0;0;0;0;0;0;;;
10520;3501;1915;2243;2248;0;0;0;0;0;0;0;;;
10523;3502;1530;1716;1718;0;0;0;0;0;0;0;;;
10530;3503;504;602;612;0;0;0;0;0;0;0;;;
10533;3504;1349;1501;1548;0;0;0;0;0;0;47;;;
10534;3505;1207;1315;1413;0;0;0;58;0;0;0;;;
10539;3506;1335;1520;1524;0;0;0;0;0;0;0;;;
10542;3507;803;1544;1555;0;0;0;0;0;0;0;;;
10545;3508;1445;1721;1724;0;0;0;0;0;0;0;;;
10546;3509;1709;1854;2147;0;1;0;0;0;0;0;173;MDT;
10549;3510;735;845;846;0;0;0;0;0;0;0;;;
10550;3511;910;1100;1101;0;0;0;0;0;0;0;;;
10551;3512;1302;1557;1658;0;0;49;0;0;0;12;;;
10552;3513;730;1002;1005;0;0;0;0;0;0;0;;;
10563;3514;851;1212;1216;0;0;0;0;0;0;0;;;
10566;3515;1012;1223;1226;0;0;0;0;0;0;0;;;
10577;3516;1720;1950;2056;0;0;0;0;66;0;0;;;
10578;3517;2015;2210;2255;0;0;0;0;0;0;45;;;
10582;3518;1521;1631;1636;0;0;0;0;0;0;0;;;
10583;3519;1711;1804;1818;0;0;0;0;0;0;0;;;
10584;3520;1844;1923;1927;0;0;0;0;0;0;0;;;
10586;3521;1100;1150;1202;0;0;0;0;0;0;0;;;
10587;3522;1230;1346;1356;0;0;0;0;0;0;0;;;
10591;3523;1928;1943;1946;0;0;0;0;0;0;0;;;
10602;3524;1200;1448;1504;0;0;0;0;0;0;16;;;
10603;3525;830;1115;1201;0;0;46;0;0;0;0;;;
10604;3526;919;1033;1036;0;0;0;0;0;0;0;;;
10605;3527;2234;2320;2351;0;0;31;0;0;0;0;;;
10606;3528;1116;1233;1234;0;0;0;0;0;0;0;;;
10607;3529;1330;1540;1702;0;0;0;0;82;0;0;;;
10608;3530;1620;1836;2027;0;0;16;0;23;0;72;;;
10609;3531;545;636;639;0;0;0;0;0;0;0;;;
10610;3532;559;1049;1111;0;0;0;0;22;0;0;;;
10613;3533;1140;1649;1655;0;0;0;0;0;0;0;;;
10628;3534;710;805;806;0;0;0;0;0;0;0;;;
10629;3535;830;920;921;0;0;0;0;0;0;0;;;
10632;3536;1630;2305;2306;0;0;0;0;0;0;0;;;
10633;3537;1000;1241;1400;0;0;70;0;9;0;0;;;
10634;3538;1330;1620;1731;0;0;0;0;3;0;68;;;
10636;3539;1130;1315;1334;0;0;0;0;19;0;0;;;
10637;3540;1400;1747;;1;0;;;;;;;;
10638;3541;1855;2108;;1;0;;;;;;;;
10640;3542;1630;1737;1740;0;0;0;0;0;0;0;;;
10658;3543;2030;2319;2358;0;0;0;31;8;0;0;;;
10661;3544;1730;1955;2003;0;0;0;0;0;0;0;;;
10665;3545;1305;2030;2235;0;0;125;0;0;0;0;;;
10666;3546;630;1225;1241;0;0;0;0;16;0;0;;;
10669;3547;1100;1345;1351;0;0;0;0;0;0;0;;;
10677;3548;900;1144;1146;0;0;0;0;0;0;0;;;
10683;3549;2025;2125;2147;0;0;14;0;1;0;7;;;
10684;3550;1545;1638;1713;0;0;35;0;0;0;0;;;
10685;3551;1718;1805;1820;0;0;0;0;0;0;15;;;
10689;3552;1430;1545;1546;0;0;0;0;0;0;0;;;
10698;3553;1954;2130;2145;0;0;0;0;15;0;0;;;
10706;3554;1450;2025;2040;0;0;0;0;15;0;0;;;
10707;3555;840;1200;1207;0;0;0;0;0;0;0;;;
10710;3556;1500;1600;1603;0;0;0;0;0;0;0;;;
10711;3557;1005;1101;1204;0;0;0;0;0;0;63;;;
10712;3558;1141;1230;1315;0;0;0;0;1;0;44;;;
10713;3559;1310;1358;1413;0;0;0;0;2;0;13;;;
10714;3560;2000;2140;2156;0;0;0;0;16;0;0;;;
10715;3561;2220;2259;2326;0;0;0;0;18;0;9;;;
10716;3562;850;908;914;0;0;0;0;0;0;0;;;
10718;3563;1340;1557;1613;0;0;0;0;16;0;0;;;
10720;3564;1530;1820;1834;0;0;0;0;0;0;0;;;
10722;3565;600;921;928;0;0;0;0;0;0;0;;;
10723;3566;1045;1557;1618;0;0;0;0;21;0;0;;;
10732;3567;1810;2100;2136;0;0;36;0;0;0;0;;;
10737;3568;1645;1815;1858;0;0;0;4;39;0;0;;;
10745;3569;1205;1322;;1;0;;;;;;;ANC;
10746;3570;1407;1515;;1;0;;;;;;;;
10747;3571;900;1145;1238;0;0;0;0;53;0;0;;;
10750;3572;1215;2005;2024;0;0;0;0;19;0;0;;;
10752;3573;1915;2135;2158;0;0;15;0;0;0;8;;;
10753;3574;1300;1510;1529;0;0;0;0;19;0;0;;;
10756;3575;1615;1800;;1;0;;;;;;;;
10757;3576;1840;2030;;1;0;;;;;;;;
10759;3577;1645;2045;2050;0;0;0;0;0;0;0;;;
10760;3578;945;1748;1804;0;0;0;0;16;0;0;;;
10761;3579;645;941;944;0;0;0;0;0;0;0;;;
10762;3580;1021;1126;1127;0;0;0;0;0;0;0;;;
10764;3581;1215;1350;1356;0;0;0;0;0;0;0;;;
10766;3582;1650;1810;;1;0;;;;;;;BOS;
10769;3583;630;750;754;0;0;0;0;0;0;0;;;
10772;3584;2005;2047;2059;0;0;0;0;0;0;0;;;
10777;3585;1100;1204;1207;0;0;0;0;0;0;0;;;
10789;3586;1341;1423;1431;0;0;0;0;0;0;0;;;
10794;3587;842;850;904;0;0;0;0;0;0;0;;;
10796;3588;1720;1840;1845;0;0;0;0;0;0;0;;;
10797;3589;1205;1408;1410;0;0;0;0;0;0;0;;;
10798;3590;1440;1645;1652;0;0;0;0;0;0;0;;;
10813;3591;1755;1925;1927;0;0;0;0;0;0;0;;;
10814;3592;1030;1522;1530;0;0;0;0;0;0;0;;;
10815;3593;1602;1715;1718;0;0;0;0;0;0;0;;;
10820;3594;917;1130;1146;0;0;16;0;0;0;0;;;
10821;3595;1357;1515;1535;0;0;2;0;8;0;10;;;
10822;3596;1215;1327;1337;0;0;0;0;0;0;0;;;
10823;3597;1555;1640;1659;0;0;0;0;0;0;19;;;
10832;3598;1031;1130;1133;0;0;0;0;0;0;0;;;
10835;3599;1412;1535;1536;0;0;0;0;0;0;0;;;
10849;3600;1342;1705;1713;0;0;0;0;0;0;0;;;
10850;3601;824;1044;1100;0;0;0;0;16;0;0;;;
10857;3602;1635;1655;1715;0;0;20;0;0;0;0;;;
10861;3603;635;745;751;0;0;0;0;0;0;0;;;
10862;3604;835;1003;1016;0;0;0;0;0;0;0;;;
10863;3605;1044;1400;1413;0;0;0;0;0;0;0;;;
10879;3606;1555;1701;1707;0;0;0;0;0;0;0;;;
10881;3607;1755;1932;1936;0;0;0;0;0;0;0;;;
10888;3608;1720;2000;2004;0;0;0;0;0;0;0;;;
10890;3609;1140;1510;1538;0;0;28;0;0;0;0;;;
10898;3610;1415;1540;1555;0;0;15;0;0;0;0;;;
10901;3611;615;933;939;0;0;0;0;0;0;0;;;
10911;3612;650;900;901;0;0;0;0;0;0;0;;;
10912;3613;730;1002;1005;0;0;0;0;0;0;0;;;
10925;3614;1755;1943;1948;0;0;0;0;0;0;0;;;
10927;3615;1238;1423;1429;0;0;0;0;0;0;0;;;
10929;3616;1428;1600;1639;0;0;0;0;39;0;0;;;
10932;3617;1745;2003;2019;0;0;0;0;16;0;0;;;
10937;3618;1555;1805;2201;0;1;0;0;0;0;0;236;BOS;
10940;3619;801;1036;1037;0;0;0;0;0;0;0;;;
10941;3620;902;1409;1411;0;0;0;0;0;0;0;;;
10944;3621;855;1033;1050;0;0;7;0;10;0;0;;;
10948;3622;1030;1518;1534;0;0;3;0;13;0;0;;;
10949;3623;620;950;953;0;0;0;0;0;0;0;;;
10950;3624;1558;1708;1710;0;0;0;0;0;0;0;;;
10951;3625;600;750;1444;0;0;0;414;0;0;0;;;
10952;3626;1600;1740;1752;0;0;0;0;0;0;0;;;
10953;3627;1625;1750;2108;0;0;183;0;0;0;15;;;
10957;3628;1000;1408;1430;0;0;0;0;22;0;0;;;
10958;3629;1234;1821;1922;0;0;0;0;61;0;0;;;
10959;3630;2146;35;40;0;0;0;0;0;0;0;;;
10961;3631;1919;2045;2125;0;0;0;13;0;0;27;;;
10966;3632;830;1110;1113;0;0;0;0;0;0;0;;;
10968;3633;1959;2204;;1;0;;;;;;;;
10969;3634;1759;1914;;1;0;;;;;;;;
10977;3635;1104;1628;1841;0;0;58;0;0;0;75;;;
10985;3636;920;1115;1126;0;0;0;0;0;0;0;;;
10989;3637;1232;1420;1423;0;0;0;0;0;0;0;;;
10996;3638;1110;1445;1506;0;0;0;0;21;0;0;;;
10999;3639;1105;1209;1213;0;0;0;0;0;0;0;;;
11004;3640;1603;1644;1645;0;0;0;0;0;0;0;;;
11008;3641;1335;1508;1509;0;0;0;0;0;0;0;;;
11010;3642;2010;2145;;1;0;;;;;;;;
11011;3643;1805;1929;;1;0;;;;;;;;
11013;3644;1540;1725;2312;0;1;0;0;0;0;0;347;BDL;
11015;3645;1137;1317;1507;0;0;0;0;0;0;110;;;
11016;3646;710;1013;1304;0;0;171;0;0;0;0;;;
11018;3647;1650;1840;1846;0;0;0;0;0;0;0;;;
11019;3648;1718;2259;2333;0;0;0;0;11;0;23;;;
11023;3649;1244;1620;1706;0;0;4;0;0;0;42;;;
11031;3650;2143;15;36;0;0;0;0;21;0;0;;;
11034;3651;1520;1640;1653;0;0;0;0;0;0;0;;;
11050;3652;1620;1710;1713;0;0;0;0;0;0;0;;;
11051;3653;1011;1551;1609;0;0;0;0;18;0;0;;;
11059;3654;600;735;757;0;0;0;0;22;0;0;;;
11060;3655;715;900;906;0;0;0;0;0;0;0;;;
11064;3656;915;1105;1109;0;0;0;0;0;0;0;;;
11066;3657;625;747;759;0;0;0;0;0;0;0;;;
11072;3658;1015;1145;1149;0;0;0;0;0;0;0;;;
11073;3659;1735;1900;2007;0;0;67;0;0;0;0;;;
11077;3660;1540;1735;1820;0;0;0;0;45;0;0;;;
11080;3661;1935;1946;1954;0;0;0;0;0;0;0;;;
11082;3662;1141;1708;1712;0;0;0;0;0;0;0;;;
11084;3663;849;1610;1644;0;0;0;0;34;0;0;;;
11086;3664;1741;1916;2131;0;0;0;135;0;0;0;;;
11088;3665;1727;1916;1921;0;0;0;0;0;0;0;;;
11091;3666;1103;1215;1243;0;0;6;0;22;0;0;;;
11092;3667;1245;1357;1413;0;0;0;0;0;0;16;;;
11093;3668;1015;1520;1543;0;0;0;0;23;0;0;;;
11095;3669;2025;2225;2228;0;0;0;0;0;0;0;;;
11097;3670;1330;1540;1552;0;0;0;0;0;0;0;;;
11098;3671;1610;1730;1745;0;0;8;0;0;0;7;;;
11099;3672;1755;1915;1946;0;0;0;0;16;0;15;;;
11103;3673;2110;9;2358;0;0;0;0;0;0;0;;;
11107;3674;1015;1136;1206;0;0;0;0;30;0;0;;;
11108;3675;1205;1335;1358;0;0;0;0;2;0;21;;;
11115;3676;1730;1840;1842;0;0;0;0;0;0;0;;;
11127;3677;1815;2005;2033;0;0;0;0;28;0;0;;;
11137;3678;729;1524;1603;0;0;0;0;39;0;0;;;
11138;3679;1621;1915;1934;0;0;8;0;0;0;11;;;
11139;3680;820;1007;1014;0;0;0;0;0;0;0;;;
11140;3681;630;751;804;0;0;0;0;0;0;0;;;
11143;3682;1440;1600;1603;0;0;0;0;0;0;0;;;
11148;3683;844;1556;1608;0;0;0;0;0;0;0;;;
11153;3684;1130;1846;1848;0;0;0;0;0;0;0;;;
11154;3685;835;1023;1037;0;0;0;0;0;0;0;;;
11162;3686;1745;1839;1841;0;0;0;0;0;0;0;;;
11166;3687;740;906;908;0;0;0;0;0;0;0;;;
11167;3688;1210;1624;1630;0;0;0;0;0;0;0;;;
11169;3689;820;1357;1402;0;0;0;0;0;0;0;;;
11170;3690;1615;1955;1959;0;0;0;0;0;0;0;;;
11175;3691;1302;1638;2015;0;0;0;0;217;0;0;;;
11176;3692;1830;2004;2222;0;0;0;7;0;0;131;;;
11182;3693;855;1315;1317;0;0;0;0;0;0;0;;;
11189;3694;837;1705;1709;0;0;0;0;0;0;0;;;
11190;3695;1806;2114;2213;0;0;0;0;59;0;0;;;
11194;3696;1205;1434;1435;0;0;0;0;0;0;0;;;
11195;3697;830;1033;1042;0;0;0;0;0;0;0;;;
11197;3698;720;820;823;0;0;0;0;0;0;0;;;
11198;3699;1310;1545;1548;0;0;0;0;0;0;0;;;
11200;3700;1615;1735;1742;0;0;0;0;0;0;0;;;
11201;3701;1805;1930;1935;0;0;0;0;0;0;0;;;
11203;3702;550;755;803;0;0;0;0;0;0;0;;;
11206;3703;1515;1750;1802;0;0;0;0;0;0;0;;;
11222;3704;725;928;936;0;0;0;0;0;0;0;;;
11225;3705;1010;1357;1358;0;0;0;0;0;0;0;;;
11230;3706;1635;1840;2220;0;1;0;0;0;0;0;220;PIT;
11232;3707;736;944;950;0;0;0;0;0;0;0;;;
11233;3708;1040;1636;1637;0;0;0;0;0;0;0;;;
11238;3709;1640;1850;1856;0;0;0;0;0;0;0;;;
11240;3710;835;1010;1012;0;0;0;0;0;0;0;;;
11245;3711;630;740;750;0;0;0;0;0;0;0;;;
11251;3712;1045;1906;2143;0;1;0;0;0;0;0;157;PIT;
11252;3713;1850;2050;;1;0;;;;;;;;
11253;3714;1815;2025;2046;0;0;18;0;3;0;0;;;
11254;3715;2130;2325;;1;0;;;;;;;;
11258;3716;839;1013;1015;0;0;0;0;0;0;0;;;
11262;3717;600;750;755;0;0;0;0;0;0;0;;;
11265;3718;1200;1250;1314;0;0;0;0;17;0;7;;;
11266;3719;1330;1610;1654;0;0;0;0;44;0;0;;;
11267;3720;1005;1135;1146;0;0;0;0;0;0;0;;;
11268;3721;610;720;721;0;0;0;0;0;0;0;;;
11269;3722;2235;2345;;1;0;;;;;;;;
11271;3723;1635;1735;1816;0;0;0;0;4;0;37;;;
11272;3724;1740;2020;2030;0;0;0;0;0;0;0;;;
11274;3725;828;1642;1655;0;0;0;0;0;0;0;;;
11275;3726;1257;1415;1419;0;0;0;0;0;0;0;;;
11276;3727;1445;1617;1625;0;0;0;0;0;0;0;;;
11281;3728;1215;1907;1913;0;0;0;0;0;0;0;;;
11287;3729;1213;1735;1736;0;0;0;0;0;0;0;;;
11296;3730;1300;1625;1644;0;0;0;0;19;0;0;;;
11297;3731;1959;2243;2254;0;0;0;0;0;0;0;;;
11304;3732;1205;1353;1404;0;0;0;0;0;0;0;;;
11305;3733;1420;1623;1628;0;0;0;0;0;0;0;;;
11306;3734;1155;1840;1853;0;0;0;0;0;0;0;;;
11307;3735;910;1104;1118;0;0;0;0;0;0;0;;;
11310;3736;1820;2015;;1;0;;;;;;;;
11311;3737;1307;1859;2256;0;0;0;0;237;0;0;;;
11312;3738;1110;1205;1220;0;0;0;0;15;0;0;;;
11314;3739;1355;1501;1512;0;0;0;0;0;0;0;;;
11317;3740;1620;1805;1813;0;0;0;0;0;0;0;;;
11326;3741;615;700;701;0;0;0;0;0;0;0;;;
11332;3742;1045;1205;1211;0;0;0;0;0;0;0;;;
11334;3743;853;1125;1131;0;0;0;0;0;0;0;;;
11336;3744;1215;1325;1326;0;0;0;0;0;0;0;;;
11337;3745;1350;1510;1516;0;0;0;0;0;0;0;;;
11346;3746;600;849;852;0;0;0;0;0;0;0;;;
11349;3747;1915;2035;;1;0;;;;;;;;
11350;3748;1710;1930;2141;0;0;0;0;131;0;0;;;
11352;3749;2118;1;2344;0;0;0;0;0;0;0;;;
11353;3750;1055;1127;1130;0;0;0;0;0;0;0;;;
11360;3751;1210;1350;1401;0;0;0;0;0;0;0;;;
11367;3752;1515;1639;1655;0;0;16;0;0;0;0;;;
11368;3753;1005;1055;1106;0;0;0;0;0;0;0;;;
11374;3754;1450;1559;;1;0;;;;;;;;
11377;3755;1605;1902;1906;0;0;0;0;0;0;0;;;
11382;3756;925;1123;1128;0;0;0;0;0;0;0;;;
11383;3757;600;742;744;0;0;0;0;0;0;0;;;
11388;3758;1200;1729;1742;0;0;0;0;0;0;0;;;
11389;3759;830;944;946;0;0;0;0;0;0;0;;;
11392;3760;1245;1323;1325;0;0;0;0;0;0;0;;;
11403;3761;845;1006;1034;0;0;0;0;28;0;0;;;
11404;3762;1125;1121;1140;0;0;0;0;19;0;0;;;
11416;3763;2104;2314;2330;0;0;16;0;0;0;0;;;
11419;3764;940;1100;1155;0;0;44;0;11;0;0;;;
11422;3765;1132;1310;1311;0;0;0;0;0;0;0;;;
11423;3766;1055;1218;1229;0;0;0;0;0;0;0;;;
11425;3767;850;1012;1026;0;0;0;0;0;0;0;;;
11426;3768;1315;1520;1613;0;0;3;0;18;0;32;;;
11427;3769;1055;1250;1322;0;0;32;0;0;0;0;;;
11435;3770;1500;1659;1711;0;0;0;0;0;0;0;;;
11446;3771;645;755;756;0;0;0;0;0;0;0;;;
11448;3772;2010;2207;2214;0;0;0;0;0;0;0;;;
11458;3773;810;911;912;0;0;0;0;0;0;0;;;
11460;3774;800;1013;1020;0;0;0;0;0;0;0;;;
11462;3775;1135;1253;1316;0;0;2;0;21;0;0;;;
11463;3776;1318;1626;1647;0;0;0;0;0;0;21;;;
11465;3777;715;835;839;0;0;0;0;0;0;0;;;
11466;3778;905;1030;1032;0;0;0;0;0;0;0;;;
11468;3779;1435;1545;1555;0;0;0;0;0;0;0;;;
11470;3780;1240;1350;1423;0;0;0;0;33;0;0;;;
11472;3781;1225;1427;1437;0;0;0;0;0;0;0;;;
11473;3782;1000;1200;1224;0;0;22;0;2;0;0;;;
11481;3783;1230;1425;1426;0;0;0;0;0;0;0;;;
11482;3784;540;700;707;0;0;0;0;0;0;0;;;
11483;3785;720;915;922;0;0;0;0;0;0;0;;;
11484;3786;940;1145;1152;0;0;0;0;0;0;0;;;
11487;3787;1116;1206;1209;0;0;0;0;0;0;0;;;
11489;3788;920;1013;1021;0;0;0;0;0;0;0;;;
11491;3789;1128;1149;1214;0;0;0;0;25;0;0;;;
11492;3790;1217;1435;1601;0;0;61;0;0;0;25;;;
11494;3791;1450;1546;1547;0;0;0;0;0;0;0;;;
11496;3792;1001;1239;1243;0;0;0;0;0;0;0;;;
11498;3793;845;936;954;0;0;0;0;18;0;0;;;
11504;3794;710;849;911;0;0;0;0;22;0;0;;;
11508;3795;1656;1826;1827;0;0;0;0;0;0;0;;;
11516;3796;1105;1204;1236;0;0;1;0;9;0;22;;;
11517;3797;1230;1330;1359;0;0;0;0;1;0;28;;;
11518;3798;855;1003;1034;0;0;0;0;31;0;0;;;
11520;3799;1420;1546;1558;0;0;0;0;0;0;0;;;
11525;3800;545;859;929;0;0;1;0;29;0;0;;;
11526;3801;1224;1340;1505;0;0;69;0;0;0;16;;;
11527;3802;1430;1543;1647;0;0;0;0;7;0;57;;;
11528;3803;1005;1232;1248;0;0;1;0;0;0;15;;;
11529;3804;858;935;950;0;0;0;0;15;0;0;;;
11532;3805;1635;1709;1714;0;0;0;0;0;0;0;;;
11533;3806;1730;1810;1813;0;0;0;0;0;0;0;;;
11534;3807;1830;1910;1915;0;0;0;0;0;0;0;;;
11535;3808;605;639;640;0;0;0;0;0;0;0;;;
11538;3809;1010;1202;1212;0;0;0;0;0;0;0;;;
11540;3810;1455;1703;1705;0;0;0;0;0;0;0;;;
11543;3811;1227;1415;1434;0;0;7;0;9;0;3;;;
11547;3812;1041;1144;1153;0;0;0;0;0;0;0;;;
11550;3813;1345;1457;1458;0;0;0;0;0;0;0;;;
11552;3814;630;800;808;0;0;0;0;0;0;0;;;
11560;3815;1051;1128;1136;0;0;0;0;0;0;0;;;
11564;3816;835;944;948;0;0;0;0;0;0;0;;;
11567;3817;1325;1320;1456;0;0;96;0;0;0;0;;;
11568;3818;1350;1546;1703;0;0;0;0;0;0;77;;;
11569;3819;745;951;954;0;0;0;0;0;0;0;;;
11570;3820;1750;1942;1943;0;0;0;0;0;0;0;;;
11573;3821;610;733;811;0;0;0;23;15;0;0;;;
11577;3822;2236;2255;2305;0;0;0;0;0;0;0;;;
11578;3823;1010;1117;1123;0;0;0;0;0;0;0;;;
11582;3824;1355;1553;1558;0;0;0;0;0;0;0;;;
11584;3825;1355;1520;1524;0;0;0;0;0;0;0;;;
11586;3826;615;823;835;0;0;0;0;0;0;0;;;
11588;3827;1005;1147;1228;0;0;0;0;41;0;0;;;
11590;3828;1222;1500;1541;0;0;0;0;0;0;41;;;
11591;3829;1530;1809;1908;0;0;0;0;13;0;46;;;
11592;3830;1850;2033;2133;0;0;0;0;5;0;55;;;
11603;3831;1415;1548;1552;0;0;0;0;0;0;0;;;
11607;3832;910;1040;1043;0;0;0;0;0;0;0;;;
11608;3833;1825;1913;1921;0;0;0;0;0;0;0;;;
11609;3834;1543;1735;1753;0;0;0;0;0;0;18;;;
11610;3835;1324;1508;1532;0;0;20;0;4;0;0;;;
11611;3836;1110;1249;1253;0;0;0;0;0;0;0;;;
11612;3837;545;753;822;0;0;28;0;1;0;0;;;
11613;3838;829;950;1041;0;0;0;0;22;0;29;;;
11614;3839;1312;1520;1558;0;0;0;0;4;0;34;;;
11615;3840;1025;1237;1319;0;0;0;0;0;0;42;;;
11616;3841;1555;1801;1820;0;0;0;0;0;0;19;;;
11617;3842;1836;2045;2103;0;0;0;0;8;0;10;;;
11620;3843;1613;1903;1915;0;0;0;0;0;0;0;;;
11621;3844;645;754;801;0;0;0;0;0;0;0;;;
11622;3845;1307;1535;1536;0;0;0;0;0;0;0;;;
11625;3846;940;1124;1207;0;0;0;0;27;0;16;;;
11626;3847;1159;1352;1433;0;0;0;0;0;0;41;;;
11628;3848;1505;1711;1736;0;0;0;0;0;0;25;;;
11629;3849;1428;1435;1514;0;0;0;0;8;0;31;;;
11631;3850;1749;1820;1834;0;0;0;0;0;0;0;;;
11632;3851;620;905;914;0;0;0;0;0;0;0;;;
11635;3852;1533;1811;1820;0;0;0;0;0;0;0;;;
11637;3853;845;911;925;0;0;0;0;0;0;0;;;
11641;3854;900;1031;1032;0;0;0;0;0;0;0;;;
